DeckID,MainMarket,DeckFaction,DeckContributor,DeckWins,DeckLoses,CardCode,Quantity,Name,Set,DraftPack,CardText,Rarity,Type,ImageUrl,UnitType,Influence,Cost,Strength,Health,Faction,FE.Type,FE.Subtype,Removal,Unit,Buff,Power,F,T,J,P,S,ProducesF,ProducesT,ProducesJ,ProducesP,ProducesS
125,main,FJs,GatoSujo,7,2,6-10,2,Daring Maneuver,Frontier,FALSE,Give a unit +2/+2 and Overwhelm this turn.,Common,Fast Spell,https://cards.eternalwarcry.com/cards/full/Daring_Maneuver.png,NULL,{F},2,NA,NA,Fire,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
125,main,FJs,GatoSujo,7,2,5-87,1,Kosul Diplomat,Defiance,TRUE,Summon: You may silence another unit.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Kosul_Diplomat.png,Soldier,{J},2,1,1,Justice,Unit,Soldier,Soft,Utility,No,FALSE,0,0,1,0,0,NA,NA,NA,NA,NA
125,main,FJs,GatoSujo,7,2,3-11,1,Oni Cavediver,Dusk,TRUE,+2 Attack while you have a relic.; Ultimate: Pay 2 to Scout.,Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Oni_Cavediver.png,"c(""Oni"", ""Explorer"")",{F},2,2,2,Fire,Unit,Explorer Oni,No,Yes,No,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
125,main,FJs,GatoSujo,7,2,6-103,1,"Siraf, Grand Strategist",Frontier,FALSE,Pay 5 and twist Siraf to play a random unit with her  Strength and give it Double Damage.,Legendary,Unit,"https://cards.eternalwarcry.com/cards/full/Siraf,_Grand_Strategist.png","c(""Soldier"", ""Hero"")",{J},2,0,5,Justice,Unit,Soldier,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA
125,main,FJs,GatoSujo,7,2,6-21,1,Coverfire Marksman,Frontier,FALSE,Double Damage;Shift 5: Give one of your other units Double Damage until Coverfire Marksman emerges.,Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Coverfire_Marksman.png,Gunslinger,{F},3,NA,NA,Fire,Unit,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
125,main,FJs,GatoSujo,7,2,5-253,1,Iron Hook,Defiance,TRUE,,Common,Relic Weapon,https://cards.eternalwarcry.com/cards/full/Iron_Hook.png,NULL,,3,2,2,Neutral,Attachment,Relic Weapon,Damage,No,No,FALSE,0,0,0,0,0,NA,NA,NA,NA,NA
125,main,FJs,GatoSujo,7,2,6-23,1,Nimble Conscript,Frontier,FALSE,Reckless;Shift 1,Common,Unit,https://cards.eternalwarcry.com/cards/full/Nimble_Conscript.png,Soldier,{F},3,3,4,Fire,Unit,Soldier,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
125,main,FJs,GatoSujo,7,2,6-112,1,Retribution,Frontier,FALSE,Silence and stun an enemy unit.;Onslaught: Then kill it.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Retribution.png,NULL,{J},3,NA,NA,Justice,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA
125,main,FJs,GatoSujo,7,2,6-25,1,Sizzleback Salamander,Frontier,FALSE,Berserk;Pay 4 and twist Sizzleback Salamander to deal 2 damage to the enemy player.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Sizzleback_Salamander.png,Beast,{F},3,NA,NA,Fire,Unit,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
125,main,FJs,GatoSujo,7,2,6-26,3,Streets Aflame,Frontier,FALSE,Deal 3 damage.;Scout.,Common,Fast Spell,https://cards.eternalwarcry.com/cards/full/Streets_Aflame.png,NULL,{F},3,NA,NA,Fire,Spell,Fast,NA,No,NA,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
125,main,FJs,GatoSujo,7,2,4-223,1,Wingbrewer,Fall,TRUE,"Pay 2 and exhaust Wingbrewer to draw one of the top two cards of your deck and discard the other. After the third use, sacrifice him to play three 1/1 Vampire Bats.",Legendary,Unit,https://cards.eternalwarcry.com/cards/full/Wingbrewer.png,Cultist,{S},3,0,1,Shadow,Unit,Cultist,No,Utility,No,FALSE,0,0,0,0,1,NA,NA,NA,NA,NA
125,main,FJs,GatoSujo,7,2,6-118,2,High Alert,Frontier,FALSE,Warp;Ready one of your units. It gets +3/+3 and Endurance this turn.,Common,Fast Spell,https://cards.eternalwarcry.com/cards/full/High_Alert.png,NULL,{J},4,NA,NA,Justice,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA
125,main,FJs,GatoSujo,7,2,6-31,2,Mining Team,Frontier,FALSE,Warp;Summon: Scout.;Shift 2,Common,Unit,https://cards.eternalwarcry.com/cards/full/Mining_Team.png,Grenadin,{F},4,NA,NA,Fire,Unit,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
125,main,FJs,GatoSujo,7,2,1-171,2,Mithril Mace,Throne,TRUE,,Common,Relic Weapon,https://cards.eternalwarcry.com/cards/full/Mithril_Mace.png,NULL,{J}{J},5,3,4,Justice,Attachment,Relic Weapon,Damage,No,No,FALSE,0,0,2,0,0,NA,NA,NA,NA,NA
125,main,FJs,GatoSujo,7,2,6-37,1,Rallying Sergeant,NA,FALSE,Onslaught: +3 Strength.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Rallying_Sergeant.png,"c(""Oni"", ""Warrior"")",{F}{F},5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
125,main,FJs,GatoSujo,7,2,2-29,1,Stonepowder Heretic,Omens,TRUE,"When Stonepowder Heretic attacks, double his Attack this turn.",Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Stonepowder_Heretic.png,"c(""Oni"", ""Gunslinger"")",{F},5,2,4,Fire,Unit,Gunslinger Oni,No,Yes,No,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
125,main,FJs,GatoSujo,7,2,6-133,1,Valkyrie Accuser,Frontier,FALSE,"Flying, Aegis;Onslaught: Play Timidity on an enemy unit.",Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Valkyrie_Accuser.png,Valkyrie,{J}{J},7,NA,NA,Justice,Unit,NA,NA,NA,NA,NA,0,0,2,0,0,NA,NA,NA,NA,NA
125,main,FJs,GatoSujo,7,2,6-45,1,Twinflame,Frontier,FALSE,Warp;Deal 4 damage to two enemies.,Uncommon,Fast Spell,https://cards.eternalwarcry.com/cards/full/Twinflame.png,NULL,{F}{F},8,NA,NA,Fire,NA,NA,NA,NA,NA,NA,2,0,0,0,0,NA,NA,NA,NA,NA
125,main,FJs,GatoSujo,7,2,1-1,7,Fire Sigil,Basic,FALSE, ,None,Power,https://cards.eternalwarcry.com/cards/full/Fire_Sigil.png,NULL,{F},0,NA,NA,Fire,Power,Sigil,No,No,No,TRUE,0,0,0,0,0,1,NA,NA,NA,NA
125,main,FJs,GatoSujo,7,2,1-126,7,Justice Sigil,Basic,FALSE,,None,Power,https://cards.eternalwarcry.com/cards/full/Justice_Sigil.png,NULL,{J},0,NA,NA,Justice,Power,Sigil,No,No,No,FALSE,0,0,0,0,0,NA,NA,1,NA,NA
125,main,FJs,GatoSujo,7,2,1-249,2,Shadow Sigil,Basic,FALSE,,None,Power,https://cards.eternalwarcry.com/cards/full/Shadow_Sigil.png,NULL,{S},0,NA,NA,Shadow,Power,Sigil,No,No,No,FALSE,0,0,0,0,0,NA,NA,NA,NA,1
125,main,FJs,GatoSujo,7,2,0-60,2,Seat of Chaos,Set0,TRUE,Gain {F}{S}.; Depleted unless you have a Sigil in your hand.,Uncommon,Power,https://cards.eternalwarcry.com/cards/full/Seat_of_Chaos.png,NULL,{F}{S},0,NA,NA,Stonescar,Power,Seat,No,No,No,TRUE,0,0,0,0,0,1,NA,NA,NA,1
126,main,TJ,meegles,7,2,6-47,1,Arcanum Elite,Frontier,FALSE,Flying;Onslaught: You and one of your other units each get +2 Health.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Arcanum_Elite.png,Mystic,{T},1,NA,NA,Time,Unit,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
126,main,TJ,meegles,7,2,6-93,1,Flash Grenade,Frontier,FALSE,Enemy units and relic weapons get -2 Strength this turn.,Common,Fast Spell,https://cards.eternalwarcry.com/cards/full/Flash_Grenade.png,NULL,{J},1,NA,NA,Justice,Spell,Fast,NA,No,NA,FALSE,0,0,1,0,0,NA,NA,NA,NA,NA
126,main,TJ,meegles,7,2,6-95,1,Heist,Frontier,FALSE,Warp;Give a unit or weapon in your hand +1/+1.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Heist.png,NULL,{J},1,NA,NA,Justice,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA
126,main,TJ,meegles,7,2,4-54,1,Meditation,Fall,TRUE,Give one of your units +2/+2 and put it on top of your deck.,Common,Fast Spell,https://cards.eternalwarcry.com/cards/full/Meditation.png,NULL,{T},1,NA,NA,Time,Spell,Fast,No,Utility,Fast,FALSE,0,1,0,0,0,NA,NA,NA,NA,NA
126,main,TJ,meegles,7,2,4-102,1,Sharpened Reflex,Fall,TRUE,Give one of your units +1/+1.; Scout.,Common,Fast Spell,https://cards.eternalwarcry.com/cards/full/Sharpened_Reflex.png,NULL,{J},1,NA,NA,Justice,Spell,Fast,NA,No,Fast,FALSE,0,0,1,0,0,NA,NA,NA,NA,NA
126,main,TJ,meegles,7,2,4-103,1,Spire Spellsword,Fall,TRUE,"When you play a spell, Spire Spellsword gets +1/+1 and Lifesteal this turn.",Common,Unit,https://cards.eternalwarcry.com/cards/full/Spire_Spellsword.png,"c(""Mage"", ""Paladin"")",{J},1,1,1,Justice,Unit,Paladin Mage,No,Utility,No,FALSE,0,0,1,0,0,NA,NA,NA,NA,NA
126,main,TJ,meegles,7,2,4-59,1,Training Ground,Fall,TRUE,Create and draw a 2/2 Monk with Endurance.; Scout.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Training_Ground.png,NULL,{T},1,NA,NA,Time,Spell,NA,NA,Yes,No,FALSE,0,1,0,0,0,NA,NA,NA,NA,NA
126,main,TJ,meegles,7,2,1-135,1,Argenport Soldier,Throne,TRUE,,Common,Unit,https://cards.eternalwarcry.com/cards/full/Argenport_Soldier.png,Soldier,{J},2,3,2,Justice,Unit,Soldier,No,Yes,No,FALSE,0,0,1,0,0,NA,NA,NA,NA,NA
126,main,TJ,meegles,7,2,6-53,1,Burdenbearer Wisp,Frontier,FALSE,Flying;Onslaught: You may put one of your other units into your hand.,Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Burdenbearer_Wisp.png,Wisp,{T},2,NA,NA,Time,Unit,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
126,main,TJ,meegles,7,2,6-55,1,Devotee of the Sands,Frontier,FALSE,+1 Maximum Power.;Shift 2,Common,Unit,https://cards.eternalwarcry.com/cards/full/Devotee_of_the_Sands.png,Mage,{T},2,NA,NA,Time,Unit,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
126,main,TJ,meegles,7,2,4-63,1,Learned Herbalist,Fall,TRUE,"When you play a spell, you gain 1 Health.; Summon: You may discard a card to create and draw Secret Pages.",Common,Unit,https://cards.eternalwarcry.com/cards/full/Learned_Herbalist.png,Cleric,{T},2,2,2,Time,Unit,Cleric,No,Yes,No,Slow,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5
126,main,TJ,meegles,7,2,6-104,1,Steadfast Paladin,Frontier,FALSE,Invulnerable to damage on your turn.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Steadfast_Paladin.png,Paladin,{J},2,NA,NA,Justice,Unit,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA
126,main,TJ,meegles,7,2,6-105,1,Svetya's Faithful,Frontier,FALSE,Warp;Onslaught: +2/+2.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Svetya's_Faithful.png,Soldier,{J},2,1,1,Justice,Unit,Soldier,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA
126,main,TJ,meegles,7,2,4-71,1,Deft Strike,Fall,TRUE,Warp; Give one of your units Killer.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Deft_Strike.png,NULL,{T},3,NA,NA,Time,Spell,NA,NA,No,Slow,FALSE,0,1,0,0,0,NA,NA,NA,NA,NA
126,main,TJ,meegles,7,2,6-66,1,Omnivorous Vorlunk,Frontier,FALSE,"Killer, Overwhelm",Common,Unit,https://cards.eternalwarcry.com/cards/full/Omnivorous_Vorlunk.png,Dinosaur,{T}{T},3,3,1,Time,Unit,Dinosaur,NA,NA,NA,NA,0,2,0,0,0,NA,NA,NA,NA,NA
126,main,TJ,meegles,7,2,6-67,1,Patience,Frontier,FALSE,Increase the cost of each card in the enemy hand by 1.,Uncommon,Spell,https://cards.eternalwarcry.com/cards/full/Patience.png,NULL,{T},3,NA,NA,Time,Spell,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
126,main,TJ,meegles,7,2,6-231,1,Pearl Abbey Smuggler,Frontier,FALSE,"When you play a spell, Pearl Abbey Smuggler gets +1/+1.;Summon: You may choose a card from your hand to swap with a {T} or {J} card in your Black Market.",Rare,Unit,https://cards.eternalwarcry.com/cards/full/Pearl_Abbey_Smuggler.png,Merchant,{T}{J},3,2,1,Combrei,Unit,Merchant,NA,NA,NA,NA,0,1,1,0,0,NA,NA,NA,NA,NA
126,main,TJ,meegles,7,2,6-112,1,Retribution,Frontier,FALSE,Silence and stun an enemy unit.;Onslaught: Then kill it.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Retribution.png,NULL,{J},3,NA,NA,Justice,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA
126,main,TJ,meegles,7,2,6-114,1,Spellstrike Sorceress,Frontier,FALSE,"When you play a spell, Spellstrike Sorceress gets +1/+1.;Shift 2",Common,Unit,https://cards.eternalwarcry.com/cards/full/Spellstrike_Sorceress.png,Mage,{J},3,NA,NA,Justice,Unit,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA
126,main,TJ,meegles,7,2,1-158,1,Copperhall Recruit,Throne,TRUE,,Common,Unit,https://cards.eternalwarcry.com/cards/full/Copperhall_Recruit.png,Minotaur,{J},4,2,5,Justice,Unit,Minotaur,No,Yes,No,FALSE,0,0,1,0,0,NA,NA,NA,NA,NA
126,main,TJ,meegles,7,2,4-78,2,Gathering Lights,Fall,TRUE,Play two 1/1 Wisps. Then you gain 1 health for each of your units.,Uncommon,Spell,https://cards.eternalwarcry.com/cards/full/Gathering_Lights.png,NULL,{T},4,NA,NA,Time,Spell,NA,NA,Utility,No,FALSE,0,1,0,0,0,NA,NA,NA,NA,NA
126,main,TJ,meegles,7,2,1-503,1,Horned Vorlunk,Throne,TRUE,Overwhelm,Common,Unit,https://cards.eternalwarcry.com/cards/full/Horned_Vorlunk.png,Dinosaur,{T},4,3,4,Time,Unit,Dinosaur,No,Yes,No,FALSE,0,1,0,0,0,NA,NA,NA,NA,NA
126,main,TJ,meegles,7,2,6-119,1,Kosul Curator,Frontier,FALSE,Kosul Curator can't attack unless you have played a spell this turn.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Kosul_Curator.png,Mage,{J},4,NA,NA,Justice,Unit,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA
126,main,TJ,meegles,7,2,6-82,1,Horn of Plenty,Frontier,FALSE,Your units have +1/+1.,Common,Relic,https://cards.eternalwarcry.com/cards/full/Horn_of_Plenty.png,NULL,{T},5,NA,NA,Time,NA,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
126,main,TJ,meegles,7,2,1-171,1,Mithril Mace,Throne,TRUE,,Common,Relic Weapon,https://cards.eternalwarcry.com/cards/full/Mithril_Mace.png,NULL,{J}{J},5,3,4,Justice,Attachment,Relic Weapon,Damage,No,No,FALSE,0,0,2,0,0,NA,NA,NA,NA,NA
126,main,TJ,meegles,7,2,6-85,1,Locust Hatcher,Frontier,FALSE,"Warp;When you play a spell, play a 2/2 Locust with Flying.",Rare,Unit,https://cards.eternalwarcry.com/cards/full/Locust_Hatcher.png,Insect,{T}{T},6,NA,NA,Time,Unit,NA,NA,NA,NA,NA,0,2,0,0,0,NA,NA,NA,NA,NA
126,main,TJ,meegles,7,2,6-87,1,Tremorshocker,Frontier,FALSE,Shift 4,Common,Unit,https://cards.eternalwarcry.com/cards/full/Tremorshocker.png,Wurm,{T}{T},6,6,6,Time,Unit,Wurm,NA,NA,NA,NA,0,2,0,0,0,NA,NA,NA,NA,NA
126,main,TJ,meegles,7,2,1-126,6,Justice Sigil,Basic,FALSE,,None,Power,https://cards.eternalwarcry.com/cards/full/Justice_Sigil.png,NULL,{J},0,NA,NA,Justice,Power,Sigil,No,No,No,FALSE,0,0,0,0,0,NA,NA,1,NA,NA
126,main,TJ,meegles,7,2,1-63,8,Time Sigil,Basic,FALSE,,None,Power,https://cards.eternalwarcry.com/cards/full/Time_Sigil.png,NULL,{T},0,NA,NA,Time,Power,Sigil,No,No,No,FALSE,0,0,0,0,0,NA,1,NA,NA,NA
126,main,TJ,meegles,7,2,6-46,1,Amber Coin,Frontier,FALSE,Depleted;Gain {T}.;Onslaught: Play a 1/1 Wisp.,Common,Power,https://cards.eternalwarcry.com/cards/full/Amber_Coin.png,NULL,{T},0,NA,NA,Time,Power,Coin,No,Utility,No,TRUE,0,0,0,0,0,NA,NA,NA,NA,NA
126,main,TJ,meegles,7,2,4-97,2,Crownwatch Standard,Fall,TRUE,Depleted; Gain {J}.; Transmute 5: Crownwatch Tactic.,Uncommon,Power,https://cards.eternalwarcry.com/cards/full/Crownwatch_Standard.png,NULL,{J},0,NA,NA,Justice,Power,Standard,No,No,Fast,TRUE,0,0,0,0,0,NA,NA,1,NA,NA
126,market,TJ,meegles,7,2,6-96,1,Warfront Missionary,Frontier,FALSE,,Common,Unit,https://cards.eternalwarcry.com/cards/full/Warfront_Missionary.png,Cleric,{J},1,NA,NA,Justice,Unit,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA
126,market,TJ,meegles,7,2,2-52,1,Camp Physician,Omens,TRUE,Warp; Summon: You gain 3 Health.,Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Camp_Physician.png,Mage,{T},4,2,2,Time,Unit,Mage,No,Utility,No,FALSE,0,1,0,0,0,NA,NA,NA,NA,NA
126,market,TJ,meegles,7,2,4-85,1,Stinging Wind,Fall,TRUE,Flying during the enemy turn.,Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Stinging_Wind.png,"c(""Warrior"", ""Illusion"")",{T},4,3,3,Time,Unit,Illusion Warrior,No,Utility,No,FALSE,0,1,0,0,0,NA,NA,NA,NA,NA
126,market,TJ,meegles,7,2,4-135,1,Downfall,Fall,TRUE,Kill a unit with 5 Attack or more.; Scout.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Downfall.png,NULL,{J},5,NA,NA,Justice,Spell,NA,NA,No,No,FALSE,0,0,1,0,0,NA,NA,NA,NA,NA
126,market,TJ,meegles,7,2,2-61,1,Pack Hunt,Omens,TRUE,Your units get +2/+2 this turn.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Pack_Hunt.png,NULL,{T},6,NA,NA,Time,Spell,NA,NA,No,Slow,FALSE,0,1,0,0,0,NA,NA,NA,NA,NA
127,main,FJ,Neroh,7,2,6-95,1,Heist,Frontier,FALSE,Warp;Give a unit or weapon in your hand +1/+1.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Heist.png,NULL,{J},1,NA,NA,Justice,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA
127,main,FJ,Neroh,7,2,4-100,1,Lingering Influence,Fall,TRUE,Draw a Justice Sigil from your deck.; Scout.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Lingering_Influence.png,NULL,{J},1,NA,NA,Justice,Spell,NA,NA,No,No,TRUE,0,0,1,0,0,NA,NA,1,NA,NA
127,main,FJ,Neroh,7,2,6-96,1,Warfront Missionary,Frontier,FALSE,,Common,Unit,https://cards.eternalwarcry.com/cards/full/Warfront_Missionary.png,Cleric,{J},1,NA,NA,Justice,Unit,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA
127,main,FJ,Neroh,7,2,1-135,1,Argenport Soldier,Throne,TRUE,,Common,Unit,https://cards.eternalwarcry.com/cards/full/Argenport_Soldier.png,Soldier,{J},2,3,2,Justice,Unit,Soldier,No,Yes,No,FALSE,0,0,1,0,0,NA,NA,NA,NA,NA
127,main,FJ,Neroh,7,2,2-7,1,Blinkwolf,Omens,TRUE,Warp,Common,Unit,https://cards.eternalwarcry.com/cards/full/Blinkwolf.png,Wolf,{F},2,2,1,Fire,Unit,Wolf,No,Yes,No,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
127,main,FJ,Neroh,7,2,5-84,1,Fall Short,Defiance,TRUE,Kill an enemy unit without battle skills.,Common,Fast Spell,https://cards.eternalwarcry.com/cards/full/Fall_Short.png,NULL,{J},2,NA,NA,Justice,Spell,Fast,Conditional,No,No,FALSE,0,0,1,0,0,NA,NA,NA,NA,NA
127,main,FJ,Neroh,7,2,4-10,1,Flamebelcher,Fall,TRUE,Overwhelm; Infiltrate: Put 10 Firebombs into the bottom half of the enemy deck.,Rare,Unit,https://cards.eternalwarcry.com/cards/full/Flamebelcher.png,Grenadin,{F}{F},2,2,2,Fire,Unit,Grenadin,No,Utility,No,FALSE,2,0,0,0,0,NA,NA,NA,NA,NA
127,main,FJ,Neroh,7,2,6-100,1,Relentless Deadshot,Frontier,FALSE,Lifesteal;Pay 3 and twist Relentless Deadshot to stun an enemy unit.,Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Relentless_Deadshot.png,Gunslinger,{J},2,2,2,Justice,Unit,Gunslinger,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA
127,main,FJ,Neroh,7,2,6-104,1,Steadfast Paladin,Frontier,FALSE,Invulnerable to damage on your turn.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Steadfast_Paladin.png,Paladin,{J},2,NA,NA,Justice,Unit,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA
127,main,FJ,Neroh,7,2,6-105,3,Svetya's Faithful,Frontier,FALSE,Warp;Onslaught: +2/+2.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Svetya's_Faithful.png,Soldier,{J},2,1,1,Justice,Unit,Soldier,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA
127,main,FJ,Neroh,7,2,2-75,1,Tinker,Omens,TRUE,Scout.; The top unit or weapon of your deck gets +2/+2.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Tinker.png,NULL,{J},2,NA,NA,Justice,Spell,NA,NA,No,Slow,FALSE,0,0,1,0,0,NA,NA,NA,NA,NA
127,main,FJ,Neroh,7,2,6-20,1,Censari Dervish,Frontier,FALSE,Charge;Pay 2 and twist Censari Dervish to exhaust an enemy unit.,Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Censari_Dervish.png,"c(""Gunslinger"", ""Centaur"")",{F},3,3,2,Fire,Unit,Centaur Gunslinger,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
127,main,FJ,Neroh,7,2,6-22,1,Gold Mine,Frontier,FALSE,"At the end of your turn, if the enemy player took 3 or more damage, create and draw a Treasure Trove.",Rare,Relic,https://cards.eternalwarcry.com/cards/full/Gold_Mine.png,NULL,{F},3,NA,NA,Fire,Attachment,Relic,No,No,No,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
127,main,FJ,Neroh,7,2,1-30,1,Rebel Sharpshooter,Throne,TRUE,Rebel Sharpshooter has Quickdraw while she has 4 Attack or more.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Rebel_Sharpshooter.png,Rebel,{F},3,3,3,Fire,Unit,Rebel,No,Yes,No,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
127,main,FJ,Neroh,7,2,6-112,3,Retribution,Frontier,FALSE,Silence and stun an enemy unit.;Onslaught: Then kill it.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Retribution.png,NULL,{J},3,NA,NA,Justice,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA
127,main,FJ,Neroh,7,2,4-26,1,Rusty Grenamotive,Fall,TRUE,"Berserk; When Rusty Grenamotive attacks, you get +1 power this turn.",Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Rusty_Grenamotive.png,Grenadin,{F},3,2,4,Fire,Unit,Grenadin,No,Yes,No,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
127,main,FJ,Neroh,7,2,6-26,1,Streets Aflame,Frontier,FALSE,Deal 3 damage.;Scout.,Common,Fast Spell,https://cards.eternalwarcry.com/cards/full/Streets_Aflame.png,NULL,{F},3,NA,NA,Fire,Spell,Fast,NA,No,NA,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
127,main,FJ,Neroh,7,2,1-151,1,Valkyrie Enforcer,Throne,TRUE,Flying; Summon: You may silence another unit.,Rare,Unit,https://cards.eternalwarcry.com/cards/full/Valkyrie_Enforcer.png,Valkyrie,{J}{J},3,3,3,Justice,Unit,Valkyrie,Soft,Yes,No,FALSE,0,0,2,0,0,NA,NA,NA,NA,NA
127,main,FJ,Neroh,7,2,4-126,1,Winchest Merchant,Fall,TRUE,Flying; Summon: You may choose a card from your hand to swap with a {J} card in your Market.,Rare,Unit,https://cards.eternalwarcry.com/cards/full/Winchest_Merchant.png,Merchant,{J},3,2,2,Justice,Unit,Merchant,No,Yes,No,FALSE,0,0,1,0,0,NA,NA,NA,NA,NA
127,main,FJ,Neroh,7,2,6-122,1,Tauride Test Pilot,Frontier,FALSE,Flying;Pay 2 and twist Tauride Test Pilot to gain 1 Armor.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Tauride_Test_Pilot.png,"c(""Valkyrie"", ""Minotaur"")",{J},4,NA,NA,Justice,Unit,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA
127,main,FJ,Neroh,7,2,6-34,1,Combustion Brawler,Frontier,FALSE,Overwhelm;The enemy player can't gain  Health.;Shift 4: Exhaust an enemy unit.,Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Combustion_Brawler.png,Elemental,{F}{F},5,NA,NA,Fire,Unit,NA,NA,NA,NA,NA,2,0,0,0,0,NA,NA,NA,NA,NA
127,main,FJ,Neroh,7,2,1-171,1,Mithril Mace,Throne,TRUE,,Common,Relic Weapon,https://cards.eternalwarcry.com/cards/full/Mithril_Mace.png,NULL,{J}{J},5,3,4,Justice,Attachment,Relic Weapon,Damage,No,No,FALSE,0,0,2,0,0,NA,NA,NA,NA,NA
127,main,FJ,Neroh,7,2,6-124,1,Roosting Warhawk,Frontier,FALSE,Flying;Onslaught: +1/+1.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Roosting_Warhawk.png,Bird,{J},5,NA,NA,Justice,Unit,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA
127,main,FJ,Neroh,7,2,6-129,1,Twin Sai,Frontier,FALSE,Warp,Common,Relic Weapon,https://cards.eternalwarcry.com/cards/full/Twin_Sai.png,NULL,{J}{J},5,NA,NA,Justice,NA,NA,NA,NA,NA,NA,0,0,2,0,0,NA,NA,NA,NA,NA
